email_id,sender_email,subject,has_link,has_attachment,urgency_score,spelling_errors,email_length_words,is_phishing,sender_email_clean,subject_clean,sender_domain,subject_word_count
590,xmorales@paypal-alert.com,Urgent Account Verification,1,0,9,3,102,1,xmorales paypal alert com,urgent account verification,paypal-alert.com,3
591,sandra22@company-secure.com,Bank Account Locked,1,0,9,4,81,1,sandra22 company secure com,bank account locked,company-secure.com,3
592,dickersonjoshua@company-secure.com,Bank Account Locked,1,1,7,10,86,1,dickersonjoshua company secure com,bank account locked,company-secure.com,3
593,robertsalazar@company-secure.com,Meeting Reminder,0,1,3,1,168,0,robertsalazar company secure com,meeting reminder,company-secure.com,2
594,bibarra@outlook.com,Claim Your Reward Now,0,0,8,8,52,1,bibarra outlook com,claim your reward now,outlook.com,4
595,icarson@company-secure.com,Claim Your Reward Now,0,0,7,6,27,1,icarson company secure com,claim your reward now,company-secure.com,4
596,tammydickerson@paypal-alert.com,Project Update,1,1,1,0,231,0,tammydickerson paypal alert com,project update,paypal-alert.com,2
597,zbrown@paypal-alert.com,Your Password Will Expire,1,0,8,9,70,1,zbrown paypal alert com,your password will expire,paypal-alert.com,4
598,fross@paypal-alert.com,Weekly Newsletter,0,0,3,1,237,0,fross paypal alert com,weekly newsletter,paypal-alert.com,2
599,paul73@paypal-alert.com,Invoice Attached,0,0,5,2,195,0,paul73 paypal alert com,invoice attached,paypal-alert.com,2
600,joshua86@gmail.com,Meeting Reminder,1,0,2,1,208,0,joshua86 gmail com,meeting reminder,gmail.com,2
601,thomas11@paypal-alert.com,Interview Schedule,1,1,3,1,231,0,thomas11 paypal alert com,interview schedule,paypal-alert.com,2
602,nwright@gmail.com,Urgent Account Verification,1,0,8,3,29,1,nwright gmail com,urgent account verification,gmail.com,3
603,jessemaldonado@company-secure.com,Suspicious Login Attempt,1,0,7,10,74,1,jessemaldonado company secure com,suspicious login attempt,company-secure.com,3
604,kevinward@gmail.com,Your Password Will Expire,1,1,8,5,89,1,kevinward gmail com,your password will expire,gmail.com,4
605,barnettlisa@outlook.com,Claim Your Reward Now,1,1,8,6,54,1,barnettlisa outlook com,claim your reward now,outlook.com,4
606,derekalvarez@bankverify.net,Urgent Account Verification,0,1,8,8,81,1,derekalvarez bankverify net,urgent account verification,bankverify.net,3
607,ericamack@outlook.com,Claim Your Reward Now,1,0,8,4,25,1,ericamack outlook com,claim your reward now,outlook.com,4
608,rblack@outlook.com,Suspicious Login Attempt,0,0,8,5,107,1,rblack outlook com,suspicious login attempt,outlook.com,3
609,patrick53@bankverify.net,Interview Schedule,0,1,4,2,269,0,patrick53 bankverify net,interview schedule,bankverify.net,2
610,guzmanrebecca@company-secure.com,Interview Schedule,0,1,4,1,252,0,guzmanrebecca company secure com,interview schedule,company-secure.com,2
611,angelaferguson@paypal-alert.com,Invoice Attached,1,0,3,1,197,0,angelaferguson paypal alert com,invoice attached,paypal-alert.com,2
612,kenneth06@outlook.com,Invoice Attached,0,1,3,2,240,0,kenneth06 outlook com,invoice attached,outlook.com,2
613,millermary@gmail.com,Interview Schedule,1,1,5,2,92,0,millermary gmail com,interview schedule,gmail.com,2
614,catherine27@company-secure.com,Claim Your Reward Now,1,0,8,4,36,1,catherine27 company secure com,claim your reward now,company-secure.com,4
615,qmorrison@company-secure.com,Meeting Reminder,1,0,3,0,175,0,qmorrison company secure com,meeting reminder,company-secure.com,2
616,robertsonfrederick@gmail.com,Invoice Attached,1,1,2,2,101,0,robertsonfrederick gmail com,invoice attached,gmail.com,2
617,bradleyneal@company-secure.com,Interview Schedule,1,0,4,2,192,0,bradleyneal company secure com,interview schedule,company-secure.com,2
618,christopher88@outlook.com,Weekly Newsletter,0,1,5,2,210,0,christopher88 outlook com,weekly newsletter,outlook.com,2
619,david19@outlook.com,Suspicious Login Attempt,1,1,10,5,98,1,david19 outlook com,suspicious login attempt,outlook.com,3
620,pollardkarina@bankverify.net,Interview Schedule,1,0,2,2,293,0,pollardkarina bankverify net,interview schedule,bankverify.net,2
621,waltonraymond@company-secure.com,Suspicious Login Attempt,1,1,10,3,79,1,waltonraymond company secure com,suspicious login attempt,company-secure.com,3
622,aandrade@bankverify.net,Urgent Account Verification,1,1,7,6,96,1,aandrade bankverify net,urgent account verification,bankverify.net,3
623,johnsonryan@paypal-alert.com,Interview Schedule,0,1,1,1,194,0,johnsonryan paypal alert com,interview schedule,paypal-alert.com,2
624,kathleen05@paypal-alert.com,Urgent Account Verification,0,1,7,6,79,1,kathleen05 paypal alert com,urgent account verification,paypal-alert.com,3
625,pdiaz@paypal-alert.com,Bank Account Locked,1,1,8,10,66,1,pdiaz paypal alert com,bank account locked,paypal-alert.com,3
626,robinsonpatrick@gmail.com,Bank Account Locked,1,1,10,6,25,1,robinsonpatrick gmail com,bank account locked,gmail.com,3
627,williamsrachel@bankverify.net,Your Password Will Expire,1,0,10,4,60,1,williamsrachel bankverify net,your password will expire,bankverify.net,4
628,kknight@gmail.com,Urgent Account Verification,1,0,10,7,90,1,kknight gmail com,urgent account verification,gmail.com,3
629,rkim@bankverify.net,Project Update,0,0,5,0,238,0,rkim bankverify net,project update,bankverify.net,2
630,laurenblanchard@outlook.com,Claim Your Reward Now,1,0,8,5,65,1,laurenblanchard outlook com,claim your reward now,outlook.com,4
631,nealedward@bankverify.net,Weekly Newsletter,0,0,5,0,119,0,nealedward bankverify net,weekly newsletter,bankverify.net,2
632,bensongary@gmail.com,Your Password Will Expire,1,0,10,4,24,1,bensongary gmail com,your password will expire,gmail.com,4
633,ealexander@outlook.com,Weekly Newsletter,1,1,4,2,267,0,ealexander outlook com,weekly newsletter,outlook.com,2
634,figueroadustin@outlook.com,Interview Schedule,1,0,4,2,295,0,figueroadustin outlook com,interview schedule,outlook.com,2
635,lisa11@paypal-alert.com,Invoice Attached,0,1,2,0,233,0,lisa11 paypal alert com,invoice attached,paypal-alert.com,2
636,maxwelljulie@company-secure.com,Interview Schedule,1,0,2,0,238,0,maxwelljulie company secure com,interview schedule,company-secure.com,2
637,barbarahurley@outlook.com,Claim Your Reward Now,0,1,8,5,99,1,barbarahurley outlook com,claim your reward now,outlook.com,4
638,rebecca24@paypal-alert.com,Claim Your Reward Now,1,0,9,3,80,1,rebecca24 paypal alert com,claim your reward now,paypal-alert.com,4
639,nelsonlisa@bankverify.net,Urgent Account Verification,0,1,7,6,105,1,nelsonlisa bankverify net,urgent account verification,bankverify.net,3
640,bjones@company-secure.com,Claim Your Reward Now,1,1,8,3,51,1,bjones company secure com,claim your reward now,company-secure.com,4
641,fcameron@company-secure.com,Bank Account Locked,1,1,8,6,29,1,fcameron company secure com,bank account locked,company-secure.com,3
642,paul23@bankverify.net,Suspicious Login Attempt,0,1,10,9,79,1,paul23 bankverify net,suspicious login attempt,bankverify.net,3
643,garciarichard@outlook.com,Your Password Will Expire,0,1,9,8,61,1,garciarichard outlook com,your password will expire,outlook.com,4
644,lori94@outlook.com,Meeting Reminder,1,0,3,0,174,0,lori94 outlook com,meeting reminder,outlook.com,2
645,wagnerdustin@outlook.com,Suspicious Login Attempt,1,1,7,4,63,1,wagnerdustin outlook com,suspicious login attempt,outlook.com,3
646,tracychurch@gmail.com,Claim Your Reward Now,1,1,9,3,91,1,tracychurch gmail com,claim your reward now,gmail.com,4
647,solomonaaron@gmail.com,Bank Account Locked,1,1,9,3,96,1,solomonaaron gmail com,bank account locked,gmail.com,3
648,rebecca27@bankverify.net,Your Password Will Expire,1,0,9,9,110,1,rebecca27 bankverify net,your password will expire,bankverify.net,4
649,drivera@gmail.com,Meeting Reminder,0,0,2,1,155,0,drivera gmail com,meeting reminder,gmail.com,2
650,jennifer62@gmail.com,Bank Account Locked,0,1,9,6,51,1,jennifer62 gmail com,bank account locked,gmail.com,3
651,bowersjenna@company-secure.com,Claim Your Reward Now,0,1,7,3,37,1,bowersjenna company secure com,claim your reward now,company-secure.com,4
652,villanuevasara@outlook.com,Invoice Attached,1,1,5,1,174,0,villanuevasara outlook com,invoice attached,outlook.com,2
653,eschneider@paypal-alert.com,Suspicious Login Attempt,0,1,8,9,55,1,eschneider paypal alert com,suspicious login attempt,paypal-alert.com,3
654,andersonmegan@company-secure.com,Invoice Attached,0,0,4,2,214,0,andersonmegan company secure com,invoice attached,company-secure.com,2
655,yburns@bankverify.net,Weekly Newsletter,1,1,1,1,87,0,yburns bankverify net,weekly newsletter,bankverify.net,2
656,nataliesmith@gmail.com,Claim Your Reward Now,1,0,10,10,71,1,nataliesmith gmail com,claim your reward now,gmail.com,4
657,kathleenmatthews@company-secure.com,Urgent Account Verification,1,1,9,5,113,1,kathleenmatthews company secure com,urgent account verification,company-secure.com,3
658,cmartin@company-secure.com,Claim Your Reward Now,1,1,8,8,115,1,cmartin company secure com,claim your reward now,company-secure.com,4
659,quinnwilliam@company-secure.com,Urgent Account Verification,1,1,9,7,99,1,quinnwilliam company secure com,urgent account verification,company-secure.com,3
660,ywilliams@paypal-alert.com,Bank Account Locked,1,1,9,9,53,1,ywilliams paypal alert com,bank account locked,paypal-alert.com,3
661,matthewhendricks@bankverify.net,Interview Schedule,0,1,4,0,282,0,matthewhendricks bankverify net,interview schedule,bankverify.net,2
662,cmartin@outlook.com,Interview Schedule,1,0,4,2,215,0,cmartin outlook com,interview schedule,outlook.com,2
663,corey11@paypal-alert.com,Bank Account Locked,1,0,7,10,32,1,corey11 paypal alert com,bank account locked,paypal-alert.com,3
664,lwilkinson@gmail.com,Meeting Reminder,0,1,2,2,237,0,lwilkinson gmail com,meeting reminder,gmail.com,2
665,beststeven@gmail.com,Interview Schedule,1,1,2,0,155,0,beststeven gmail com,interview schedule,gmail.com,2
666,jcole@company-secure.com,Invoice Attached,1,1,1,0,217,0,jcole company secure com,invoice attached,company-secure.com,2
667,awilliamson@bankverify.net,Suspicious Login Attempt,1,1,10,9,66,1,awilliamson bankverify net,suspicious login attempt,bankverify.net,3
668,jackie49@bankverify.net,Your Password Will Expire,1,0,7,4,117,1,jackie49 bankverify net,your password will expire,bankverify.net,4
669,michael95@outlook.com,Urgent Account Verification,1,1,7,7,71,1,michael95 outlook com,urgent account verification,outlook.com,3
670,calvinreed@gmail.com,Project Update,0,1,2,0,90,0,calvinreed gmail com,project update,gmail.com,2
671,timothy23@outlook.com,Meeting Reminder,0,0,5,2,277,0,timothy23 outlook com,meeting reminder,outlook.com,2
672,kdeleon@company-secure.com,Bank Account Locked,1,1,10,6,65,1,kdeleon company secure com,bank account locked,company-secure.com,3
673,bellbrittany@gmail.com,Project Update,0,0,4,0,285,0,bellbrittany gmail com,project update,gmail.com,2
674,karen47@outlook.com,Weekly Newsletter,1,1,3,0,209,0,karen47 outlook com,weekly newsletter,outlook.com,2
675,nfitzpatrick@gmail.com,Weekly Newsletter,0,0,1,0,270,0,nfitzpatrick gmail com,weekly newsletter,gmail.com,2
676,karen13@gmail.com,Bank Account Locked,1,0,7,8,109,1,karen13 gmail com,bank account locked,gmail.com,3
677,joshuaking@company-secure.com,Interview Schedule,0,0,5,0,86,0,joshuaking company secure com,interview schedule,company-secure.com,2
678,jesserivera@company-secure.com,Your Password Will Expire,1,1,8,3,49,1,jesserivera company secure com,your password will expire,company-secure.com,4
679,otownsend@gmail.com,Bank Account Locked,1,1,8,7,32,1,otownsend gmail com,bank account locked,gmail.com,3
680,gberry@gmail.com,Bank Account Locked,0,0,10,8,83,1,gberry gmail com,bank account locked,gmail.com,3
681,fday@company-secure.com,Urgent Account Verification,1,1,10,10,54,1,fday company secure com,urgent account verification,company-secure.com,3
682,shannon69@bankverify.net,Weekly Newsletter,0,1,4,0,296,0,shannon69 bankverify net,weekly newsletter,bankverify.net,2
683,jacksoncourtney@company-secure.com,Project Update,0,1,5,2,293,0,jacksoncourtney company secure com,project update,company-secure.com,2
684,glopez@gmail.com,Invoice Attached,1,0,1,2,219,0,glopez gmail com,invoice attached,gmail.com,2
685,martinkelley@gmail.com,Meeting Reminder,1,0,4,2,200,0,martinkelley gmail com,meeting reminder,gmail.com,2
686,jsanders@bankverify.net,Invoice Attached,1,0,5,1,179,0,jsanders bankverify net,invoice attached,bankverify.net,2
687,wattsamanda@bankverify.net,Your Password Will Expire,1,1,9,7,83,1,wattsamanda bankverify net,your password will expire,bankverify.net,4
688,christinamiller@paypal-alert.com,Your Password Will Expire,1,0,10,9,110,1,christinamiller paypal alert com,your password will expire,paypal-alert.com,4
689,qnoble@company-secure.com,Project Update,1,0,4,2,82,0,qnoble company secure com,project update,company-secure.com,2
690,smithkathy@paypal-alert.com,Invoice Attached,0,0,1,0,181,0,smithkathy paypal alert com,invoice attached,paypal-alert.com,2
691,laura08@outlook.com,Suspicious Login Attempt,1,0,8,9,74,1,laura08 outlook com,suspicious login attempt,outlook.com,3
692,lukerobbins@company-secure.com,Meeting Reminder,1,0,2,0,101,0,lukerobbins company secure com,meeting reminder,company-secure.com,2
693,jsmith@paypal-alert.com,Meeting Reminder,0,1,4,2,205,0,jsmith paypal alert com,meeting reminder,paypal-alert.com,2
694,tanya40@outlook.com,Project Update,0,1,4,2,259,0,tanya40 outlook com,project update,outlook.com,2
695,watsoncharlene@gmail.com,Claim Your Reward Now,1,0,9,8,100,1,watsoncharlene gmail com,claim your reward now,gmail.com,4
696,hmartinez@gmail.com,Urgent Account Verification,0,1,9,9,118,1,hmartinez gmail com,urgent account verification,gmail.com,3
697,edwardsjonathan@outlook.com,Claim Your Reward Now,1,0,10,7,65,1,edwardsjonathan outlook com,claim your reward now,outlook.com,4
698,flawson@outlook.com,Interview Schedule,1,0,3,1,154,0,flawson outlook com,interview schedule,outlook.com,2
699,david62@bankverify.net,Bank Account Locked,1,1,9,4,99,1,david62 bankverify net,bank account locked,bankverify.net,3
700,lindseydana@bankverify.net,Weekly Newsletter,1,1,4,0,231,0,lindseydana bankverify net,weekly newsletter,bankverify.net,2
701,obaker@bankverify.net,Claim Your Reward Now,0,1,7,8,117,1,obaker bankverify net,claim your reward now,bankverify.net,4
702,cbaker@paypal-alert.com,Project Update,0,1,3,1,132,0,cbaker paypal alert com,project update,paypal-alert.com,2
703,ohughes@outlook.com,Meeting Reminder,0,0,1,1,89,0,ohughes outlook com,meeting reminder,outlook.com,2
704,carl60@outlook.com,Weekly Newsletter,1,1,3,1,226,0,carl60 outlook com,weekly newsletter,outlook.com,2
705,simpsondenise@paypal-alert.com,Weekly Newsletter,0,1,4,0,160,0,simpsondenise paypal alert com,weekly newsletter,paypal-alert.com,2
706,sarah49@bankverify.net,Suspicious Login Attempt,0,1,10,7,47,1,sarah49 bankverify net,suspicious login attempt,bankverify.net,3
707,stephen94@paypal-alert.com,Bank Account Locked,1,0,9,5,48,1,stephen94 paypal alert com,bank account locked,paypal-alert.com,3
708,perezkatie@company-secure.com,Bank Account Locked,1,1,9,6,69,1,perezkatie company secure com,bank account locked,company-secure.com,3
709,waltersjennifer@paypal-alert.com,Suspicious Login Attempt,1,0,7,10,49,1,waltersjennifer paypal alert com,suspicious login attempt,paypal-alert.com,3
710,jrose@paypal-alert.com,Meeting Reminder,0,1,2,2,226,0,jrose paypal alert com,meeting reminder,paypal-alert.com,2
711,lindsay34@gmail.com,Bank Account Locked,0,1,7,5,32,1,lindsay34 gmail com,bank account locked,gmail.com,3
712,wlopez@bankverify.net,Suspicious Login Attempt,1,1,7,10,88,1,wlopez bankverify net,suspicious login attempt,bankverify.net,3
713,taylorshane@company-secure.com,Invoice Attached,0,1,3,1,153,0,taylorshane company secure com,invoice attached,company-secure.com,2
714,robertsjack@gmail.com,Suspicious Login Attempt,1,1,7,9,25,1,robertsjack gmail com,suspicious login attempt,gmail.com,3
715,michaelburch@gmail.com,Invoice Attached,1,0,2,0,253,0,michaelburch gmail com,invoice attached,gmail.com,2
716,lkim@bankverify.net,Suspicious Login Attempt,0,0,8,6,90,1,lkim bankverify net,suspicious login attempt,bankverify.net,3
717,richardsonchristian@gmail.com,Meeting Reminder,1,1,4,2,297,0,richardsonchristian gmail com,meeting reminder,gmail.com,2
718,josephjackson@company-secure.com,Claim Your Reward Now,1,0,7,8,103,1,josephjackson company secure com,claim your reward now,company-secure.com,4
719,elizabeth20@bankverify.net,Weekly Newsletter,1,0,5,1,163,0,elizabeth20 bankverify net,weekly newsletter,bankverify.net,2
720,marycamacho@outlook.com,Urgent Account Verification,0,1,9,3,75,1,marycamacho outlook com,urgent account verification,outlook.com,3
721,dominiquegonzalez@outlook.com,Meeting Reminder,0,0,2,0,243,0,dominiquegonzalez outlook com,meeting reminder,outlook.com,2
722,qgilbert@gmail.com,Meeting Reminder,1,1,4,2,259,0,qgilbert gmail com,meeting reminder,gmail.com,2
723,gonzalesjodi@bankverify.net,Bank Account Locked,1,1,9,8,111,1,gonzalesjodi bankverify net,bank account locked,bankverify.net,3
724,pbryan@company-secure.com,Suspicious Login Attempt,1,1,7,10,120,1,pbryan company secure com,suspicious login attempt,company-secure.com,3
725,cameroncody@gmail.com,Suspicious Login Attempt,1,1,8,9,72,1,cameroncody gmail com,suspicious login attempt,gmail.com,3
